,Unnamed: 0,yie_react,SCREEN_ID,NOTEBOOK_ID,REACTION_ID,KeyWord_STD,ReactionGroup,RXN_SMILES,PCAT_CMPD_ID,PRODUCT_STRUCTURE,Product_Yield_PCT_Area_UV,Product_UV_Analysis_Wavelength_nm,Product_Yield_Mass_Ion_Count,Product_Selectivity,Solvent_1_Name,Reaction_T,Reaction_Time_hrs,Catalyst_1_eq,Catalyst_1_ID.1.,catalyst_1_ID_1_SMILES,Catalyst_1_ID.2.,catalyst_1_ID_2_SMILES,Catalyst_1_Short_Hand,Catalyst_2_eq,Catalyst_2_ID.1.,catalyst_2_ID_1_SMILES,Catalyst_2_ID.2.,catalyst_2_ID_2_SMILES,Catalyst_2_Short_Hand,Reactant_1_eq,Reactant_1_ID,Reactant_1_SMILES,Reactant_2_eq,Reactant_2_ID,reactant_2_SMILES,Reactant_3_eq,Reactant_3_ID,reactant_3_SMILES,Reagent_1_eq,Reagent_1_ID,Reagent_1_Short_Hand,Reagent_2_eq,Reagent_2_ID,Reagent_2_Short_Hand,ReactionClass,react_1_canon,react_2_canon,halide,nuc,catalyst,ligand,Year
2306,2307,0__MFCD00024023__MFCD00015000__,SCRN_114,00119131-2679,RKB-03998693,BUCHWALD,Metal Mediated,[CH3:1][C:2]([O:5][C:6]([NH:8][NH:9][C:10]([O:12][C:13]([CH3:16])([CH3:15])[CH3:14])=[O:11])=[O:7])([CH3:4])[CH3:3].Br[c:17]1[cH:26][c:25]([c:20]2[cH:19][cH:18]1)[cH:24][cH:23][cH:22][n:21]2>>[CH3:1][C:2]([O:5][C:6]([NH:8][N:9]([c:17]1[cH:26][c:25]([c:20]2[cH:19][cH:18]1)[cH:24][cH:23][cH:22][n:21]2)[C:10]([O:12][C:13]([CH3:16])([CH3:15])[CH3:14])=[O:11])=[O:7])([CH3:4])[CH3:3],PF-07093980,CC(C)(C)OC(=O)NN(C(=O)OC(C)(C)C)c1ccc2ncccc2c1,0,280.0,12718.7174550194,,Dioxane,90.0,18.0,0.0625,MFCD00012453,C(O[Pd]OC(C)=O)(C)=O,MFCD08543435,[Fe].C1CCC(C1[C@@H](C)P(C(C)(C)C)C(C)(C)C)P(C1CCCCC1)C1CCCCC1.C1CCCC1,Pd(OAc)2,0.125,MFCD08543435,[Fe].C1CCC(C1[C@@H](C)P(C(C)(C)C)C(C)(C)C)P(C1CCCCC1)C1CCCCC1.C1CCCC1,,,Pd(OAc)2/R-Josiphos SL-J009-1,1.0,MFCD00024023,c12c(ccc(c1)Br)nccc2,2.0,MFCD00015000,C(OC(NNC(OC(C)(C)C)=O)=O)(C)(C)C,,,,3.0,MFCD00050479,LiOBut,,,,Pd coupling,Brc1ccc2ncccc2c1,CC(C)(C)OC(=O)NNC(=O)OC(C)(C)C,Brc1ccc2ncccc2c1,CC(C)(C)OC(=O)NNC(=O)OC(C)(C)C,C(O[Pd]OC(C)=O)(C)=O,[Fe].C1CCC(C1[C@@H](C)P(C(C)(C)C)C(C)(C)C)P(C1CCCCC1)C1CCCCC1.C1CCCC1,2018
2307,2308,0__MFCD00024023__MFCD00015000__,SCRN_114,00119131-2679,RKB-03998694,BUCHWALD,Metal Mediated,Br[c:1]1[cH:10][c:9]([c:4]2[cH:3][cH:2]1)[cH:8][cH:7][cH:6][n:5]2.[CH3:11][C:12]([O:15][C:16]([NH:18][NH:19][C:20]([O:22][C:23]([CH3:26])([CH3:25])[CH3:24])=[O:21])=[O:17])([CH3:14])[CH3:13]>>[CH3:11][C:12]([O:15][C:16]([NH:18][N:19]([c:1]1[cH:10][c:9]([c:4]2[cH:3][cH:2]1)[cH:8][cH:7][cH:6][n:5]2)[C:20]([O:22][C:23]([CH3:26])([CH3:25])[CH3:24])=[O:21])=[O:17])([CH3:14])[CH3:13],PF-07093980,CC(C)(C)OC(=O)NN(C(=O)OC(C)(C)C)c1ccc2ncccc2c1,0,280.0,2403.85189116988,,Dioxane,90.0,18.0,0.0625,MFCD00012453,C(O[Pd]OC(C)=O)(C)=O,MFCD05861606,P([C@]12C[C@@H]3C[C@H](C2)C[C@@H](C1)C3)([C@]12C[C@@H]3C[C@@H](C2)C[C@@H](C1)C3)CCCC,Pd(OAc)2,0.125,MFCD05861606,P([C@]12C[C@@H]3C[C@H](C2)C[C@@H](C1)C3)([C@]12C[C@@H]3C[C@@H](C2)C[C@@H](C1)C3)CCCC,,,Pd(OAc)2/cataCXium A,1.0,MFCD00024023,c12c(ccc(c1)Br)nccc2,2.0,MFCD00015000,C(OC(NNC(OC(C)(C)C)=O)=O)(C)(C)C,,,,3.0,MFCD00050479,LiOBut,,,,Pd coupling,Brc1ccc2ncccc2c1,CC(C)(C)OC(=O)NNC(=O)OC(C)(C)C,Brc1ccc2ncccc2c1,CC(C)(C)OC(=O)NNC(=O)OC(C)(C)C,C(O[Pd]OC(C)=O)(C)=O,P([C@]12C[C@@H]3C[C@H](C2)C[C@@H](C1)C3)([C@]12C[C@@H]3C[C@@H](C2)C[C@@H](C1)C3)CCCC,2018
2308,2309,0__MFCD00024023__MFCD00015000__,SCRN_114,00119131-2679,RKB-03998695,BUCHWALD,Metal Mediated,Br[c:1]1[cH:10][c:9]([c:4]2[cH:3][cH:2]1)[cH:8][cH:7][cH:6][n:5]2.[CH3:11][C:12]([O:15][C:16]([NH:18][NH:19][C:20]([O:22][C:23]([CH3:26])([CH3:25])[CH3:24])=[O:21])=[O:17])([CH3:14])[CH3:13]>>[CH3:11][C:12]([O:15][C:16]([NH:18][N:19]([c:1]1[cH:10][c:9]([c:4]2[cH:3][cH:2]1)[cH:8][cH:7][cH:6][n:5]2)[C:20]([O:22][C:23]([CH3:26])([CH3:25])[CH3:24])=[O:21])=[O:17])([CH3:14])[CH3:13],PF-07093980,CC(C)(C)OC(=O)NN(C(=O)OC(C)(C)C)c1ccc2ncccc2c1,0,280.0,2196.97263078883,,Dioxane,90.0,18.0,,,C(O[Pd]OC(C)=O)(C)=O,,,,0.0625,MFCD00012453,,,,Pd(OAc)2,1.0,MFCD00024023,c12c(ccc(c1)Br)nccc2,2.0,MFCD00015000,C(OC(NNC(OC(C)(C)C)=O)=O)(C)(C)C,,,,3.0,MFCD00050479,LiOBut,,,,Pd coupling,Brc1ccc2ncccc2c1,CC(C)(C)OC(=O)NNC(=O)OC(C)(C)C,Brc1ccc2ncccc2c1,CC(C)(C)OC(=O)NNC(=O)OC(C)(C)C,C(O[Pd]OC(C)=O)(C)=O,,2018
2309,2310,0__MFCD00024023__MFCD00015000__,SCRN_114,00119131-2679,RKB-03998696,BUCHWALD,Metal Mediated,[CH3:1][C:2]([O:5][C:6]([NH:8][NH:9][C:10]([O:12][C:13]([CH3:16])([CH3:15])[CH3:14])=[O:11])=[O:7])([CH3:4])[CH3:3].Br[c:17]1[cH:26][c:25]([c:20]2[cH:19][cH:18]1)[cH:24][cH:23][cH:22][n:21]2>>[CH3:1][C:2]([O:5][C:6]([NH:8][N:9]([c:17]1[cH:26][c:25]([c:20]2[cH:19][cH:18]1)[cH:24][cH:23][cH:22][n:21]2)[C:10]([O:12][C:13]([CH3:16])([CH3:15])[CH3:14])=[O:11])=[O:7])([CH3:4])[CH3:3],PF-07093980,CC(C)(C)OC(=O)NN(C(=O)OC(C)(C)C)c1ccc2ncccc2c1,0,280.0,15565.6640062961,,Dioxane,90.0,18.0,0.0625,MFCD00012453,C(O[Pd]OC(C)=O)(C)=O,MFCD05861606,P([C@]12C[C@@H]3C[C@H](C2)C[C@@H](C1)C3)([C@]12C[C@@H]3C[C@@H](C2)C[C@@H](C1)C3)CCCC,Pd(OAc)2,0.125,MFCD05861606,P([C@]12C[C@@H]3C[C@H](C2)C[C@@H](C1)C3)([C@]12C[C@@H]3C[C@@H](C2)C[C@@H](C1)C3)CCCC,,,Pd(OAc)2/cataCXium A,1.0,MFCD00024023,c12c(ccc(c1)Br)nccc2,2.0,MFCD00015000,C(OC(NNC(OC(C)(C)C)=O)=O)(C)(C)C,,,,3.0,MFCD00010957,Cs2CO3,,,,Pd coupling,Brc1ccc2ncccc2c1,CC(C)(C)OC(=O)NNC(=O)OC(C)(C)C,Brc1ccc2ncccc2c1,CC(C)(C)OC(=O)NNC(=O)OC(C)(C)C,C(O[Pd]OC(C)=O)(C)=O,P([C@]12C[C@@H]3C[C@H](C2)C[C@@H](C1)C3)([C@]12C[C@@H]3C[C@@H](C2)C[C@@H](C1)C3)CCCC,2018
2310,2311,0__MFCD00024023__MFCD00015000__,SCRN_114,00119131-2679,RKB-03998697,BUCHWALD,Metal Mediated,Br[c:1]1[cH:10][c:9]([c:4]2[cH:3][cH:2]1)[cH:8][cH:7][cH:6][n:5]2.[CH3:11][C:12]([O:15][C:16]([NH:18][NH:19][C:20]([O:22][C:23]([CH3:26])([CH3:25])[CH3:24])=[O:21])=[O:17])([CH3:14])[CH3:13]>>[CH3:11][C:12]([O:15][C:16]([NH:18][N:19]([c:1]1[cH:10][c:9]([c:4]2[cH:3][cH:2]1)[cH:8][cH:7][cH:6][n:5]2)[C:20]([O:22][C:23]([CH3:26])([CH3:25])[CH3:24])=[O:21])=[O:17])([CH3:14])[CH3:13],PF-07093980,CC(C)(C)OC(=O)NN(C(=O)OC(C)(C)C)c1ccc2ncccc2c1,0,280.0,0.0,,Toluene,90.0,18.0,,,,,,,0.0625,MFCD25976528,c1c(c(ccc1)[Pd+])c1ccccc1N.[O-]S(C)(=O)=O.c1c(c(c(cc1C(C)C)C(C)C)c1c(ccc(c1P(C(C)(C)C)C(C)(C)C)OC)OC)C(C)C,,,tBuBrettPhos  Pd G3,1.0,MFCD00024023,c12c(ccc(c1)Br)nccc2,2.0,MFCD00015000,C(OC(NNC(OC(C)(C)C)=O)=O)(C)(C)C,,,,3.0,MFCD00145113,P2-Et,,,,Pd coupling,Brc1ccc2ncccc2c1,CC(C)(C)OC(=O)NNC(=O)OC(C)(C)C,Brc1ccc2ncccc2c1,CC(C)(C)OC(=O)NNC(=O)OC(C)(C)C,c1c(c(ccc1)[Pd+])c1ccccc1N.[O-]S(C)(=O)=O.c1c(c(c(cc1C(C)C)C(C)C)c1c(ccc(c1P(C(C)(C)C)C(C)(C)C)OC)OC)C(C)C,,2018
2311,2312,0__MFCD00024023__MFCD00015000__,SCRN_114,00119131-2679,RKB-03998698,BUCHWALD,Metal Mediated,Br[c:1]1[cH:10][c:9]([c:4]2[cH:3][cH:2]1)[cH:8][cH:7][cH:6][n:5]2.[CH3:11][C:12]([O:15][C:16]([NH:18][NH:19][C:20]([O:22][C:23]([CH3:26])([CH3:25])[CH3:24])=[O:21])=[O:17])([CH3:14])[CH3:13]>>[CH3:11][C:12]([O:15][C:16]([NH:18][N:19]([c:1]1[cH:10][c:9]([c:4]2[cH:3][cH:2]1)[cH:8][cH:7][cH:6][n:5]2)[C:20]([O:22][C:23]([CH3:26])([CH3:25])[CH3:24])=[O:21])=[O:17])([CH3:14])[CH3:13],PF-07093980,CC(C)(C)OC(=O)NN(C(=O)OC(C)(C)C)c1ccc2ncccc2c1,0,280.0,4891.37332961091,,Toluene,90.0,18.0,,,,MFCD03094580,[Pd].C(P(C(C)(C)C)C(C)(C)C)(C)(C)C.C(P(C(C)(C)C)C(C)(C)C)(C)(C)C,,0.0625,MFCD03094580,[Pd].C(P(C(C)(C)C)C(C)(C)C)(C)(C)C.C(P(C(C)(C)C)C(C)(C)C)(C)(C)C,,,Pd(P(tBu)3)2,1.0,MFCD00024023,c12c(ccc(c1)Br)nccc2,2.0,MFCD00015000,C(OC(NNC(OC(C)(C)C)=O)=O)(C)(C)C,,,,3.0,MFCD00145113,P2-Et,,,,Pd coupling,Brc1ccc2ncccc2c1,CC(C)(C)OC(=O)NNC(=O)OC(C)(C)C,Brc1ccc2ncccc2c1,CC(C)(C)OC(=O)NNC(=O)OC(C)(C)C,[Pd].C(P(C(C)(C)C)C(C)(C)C)(C)(C)C.C(P(C(C)(C)C)C(C)(C)C)(C)(C)C,,2018
2312,2313,0__MFCD00024023__MFCD00015000__,SCRN_114,00119131-2679,RKB-03998699,BUCHWALD,Metal Mediated,[CH3:1][C:2]([O:5][C:6]([NH:8][NH:9][C:10]([O:12][C:13]([CH3:16])([CH3:15])[CH3:14])=[O:11])=[O:7])([CH3:4])[CH3:3].Br[c:17]1[cH:26][c:25]([c:20]2[cH:19][cH:18]1)[cH:24][cH:23][cH:22][n:21]2>>[CH3:1][C:2]([O:5][C:6]([NH:8][N:9]([c:17]1[cH:26][c:25]([c:20]2[cH:19][cH:18]1)[cH:24][cH:23][cH:22][n:21]2)[C:10]([O:12][C:13]([CH3:16])([CH3:15])[CH3:14])=[O:11])=[O:7])([CH3:4])[CH3:3],PF-07093980,CC(C)(C)OC(=O)NN(C(=O)OC(C)(C)C)c1ccc2ncccc2c1,0,280.0,3445.53340912747,,Toluene,90.0,18.0,,,,MFCD05861622,C1(C(CCC1)[Pd]Cl)CN(C)C.P(C1[C@H]2C[C@@H](C1)CC2)C1[C@@H]2C[C@H](C1)CC2.C1CCCC1.[Fe],,0.0625,MFCD05861622,C1(C(CCC1)[Pd]Cl)CN(C)C.P(C1[C@H]2C[C@@H](C1)CC2)C1[C@@H]2C[C@H](C1)CC2.C1CCCC1.[Fe],,,SK-CC02-A,1.0,MFCD00024023,c12c(ccc(c1)Br)nccc2,2.0,MFCD00015000,C(OC(NNC(OC(C)(C)C)=O)=O)(C)(C)C,,,,3.0,MFCD00145113,P2-Et,,,,Pd coupling,Brc1ccc2ncccc2c1,CC(C)(C)OC(=O)NNC(=O)OC(C)(C)C,Brc1ccc2ncccc2c1,CC(C)(C)OC(=O)NNC(=O)OC(C)(C)C,C1(C(CCC1)[Pd]Cl)CN(C)C.P(C1[C@H]2C[C@@H](C1)CC2)C1[C@@H]2C[C@H](C1)CC2.C1CCCC1.[Fe],,2018
2313,2314,0__MFCD00024023__MFCD00015000__,SCRN_114,00119131-2679,RKB-03998700,BUCHWALD,Metal Mediated,Br[c:1]1[cH:10][c:9]([c:4]2[cH:3][cH:2]1)[cH:8][cH:7][cH:6][n:5]2.[CH3:11][C:12]([O:15][C:16]([NH:18][NH:19][C:20]([O:22][C:23]([CH3:26])([CH3:25])[CH3:24])=[O:21])=[O:17])([CH3:14])[CH3:13]>>[CH3:11][C:12]([O:15][C:16]([NH:18][N:19]([c:1]1[cH:10][c:9]([c:4]2[cH:3][cH:2]1)[cH:8][cH:7][cH:6][n:5]2)[C:20]([O:22][C:23]([CH3:26])([CH3:25])[CH3:24])=[O:21])=[O:17])([CH3:14])[CH3:13],PF-07093980,CC(C)(C)OC(=O)NN(C(=O)OC(C)(C)C)c1ccc2ncccc2c1,0,280.0,2425.28742077253,,Toluene,90.0,18.0,0.0625,MFCD00012453,C(O[Pd]OC(C)=O)(C)=O,MFCD05861606,P([C@]12C[C@@H]3C[C@H](C2)C[C@@H](C1)C3)([C@]12C[C@@H]3C[C@@H](C2)C[C@@H](C1)C3)CCCC,Pd(OAc)2,0.125,MFCD05861606,P([C@]12C[C@@H]3C[C@H](C2)C[C@@H](C1)C3)([C@]12C[C@@H]3C[C@@H](C2)C[C@@H](C1)C3)CCCC,,,Pd(OAc)2/cataCXium A,1.0,MFCD00024023,c12c(ccc(c1)Br)nccc2,2.0,MFCD00015000,C(OC(NNC(OC(C)(C)C)=O)=O)(C)(C)C,,,,3.0,MFCD00145113,P2-Et,,,,Pd coupling,Brc1ccc2ncccc2c1,CC(C)(C)OC(=O)NNC(=O)OC(C)(C)C,Brc1ccc2ncccc2c1,CC(C)(C)OC(=O)NNC(=O)OC(C)(C)C,C(O[Pd]OC(C)=O)(C)=O,P([C@]12C[C@@H]3C[C@H](C2)C[C@@H](C1)C3)([C@]12C[C@@H]3C[C@@H](C2)C[C@@H](C1)C3)CCCC,2018
2314,2315,0__MFCD00024023__MFCD00015000__,SCRN_114,00119131-2679,RKB-03998701,BUCHWALD,Metal Mediated,Br[c:1]1[cH:10][c:9]([c:4]2[cH:3][cH:2]1)[cH:8][cH:7][cH:6][n:5]2.[CH3:11][C:12]([O:15][C:16]([NH:18][NH:19][C:20]([O:22][C:23]([CH3:26])([CH3:25])[CH3:24])=[O:21])=[O:17])([CH3:14])[CH3:13]>>[CH3:11][C:12]([O:15][C:16]([NH:18][N:19]([c:1]1[cH:10][c:9]([c:4]2[cH:3][cH:2]1)[cH:8][cH:7][cH:6][n:5]2)[C:20]([O:22][C:23]([CH3:26])([CH3:25])[CH3:24])=[O:21])=[O:17])([CH3:14])[CH3:13],PF-07093980,CC(C)(C)OC(=O)NN(C(=O)OC(C)(C)C)c1ccc2ncccc2c1,0,280.0,2823.96249505451,,Toluene,90.0,18.0,,,C(O[Pd]OC(C)=O)(C)=O,,,,0.0625,MFCD00012453,,,,Pd(OAc)2,1.0,MFCD00024023,c12c(ccc(c1)Br)nccc2,2.0,MFCD00015000,C(OC(NNC(OC(C)(C)C)=O)=O)(C)(C)C,,,,3.0,MFCD00145113,P2-Et,,,,Pd coupling,Brc1ccc2ncccc2c1,CC(C)(C)OC(=O)NNC(=O)OC(C)(C)C,Brc1ccc2ncccc2c1,CC(C)(C)OC(=O)NNC(=O)OC(C)(C)C,C(O[Pd]OC(C)=O)(C)=O,,2018
2315,2316,0__MFCD00024023__MFCD00015000__,SCRN_114,00119131-2679,RKB-03998702,BUCHWALD,Metal Mediated,[CH3:1][C:2]([O:5][C:6]([NH:8][NH:9][C:10]([O:12][C:13]([CH3:16])([CH3:15])[CH3:14])=[O:11])=[O:7])([CH3:4])[CH3:3].Br[c:17]1[cH:26][c:25]([c:20]2[cH:19][cH:18]1)[cH:24][cH:23][cH:22][n:21]2>>[CH3:1][C:2]([O:5][C:6]([NH:8][N:9]([c:17]1[cH:26][c:25]([c:20]2[cH:19][cH:18]1)[cH:24][cH:23][cH:22][n:21]2)[C:10]([O:12][C:13]([CH3:16])([CH3:15])[CH3:14])=[O:11])=[O:7])([CH3:4])[CH3:3],PF-07093980,CC(C)(C)OC(=O)NN(C(=O)OC(C)(C)C)c1ccc2ncccc2c1,0,280.0,2807.68556779534,,t-AmOH,90.0,18.0,,,C(O[Pd]OC(C)=O)(C)=O,,,,0.0625,MFCD00012453,,,,Pd(OAc)2,1.0,MFCD00024023,c12c(ccc(c1)Br)nccc2,2.0,MFCD00015000,C(OC(NNC(OC(C)(C)C)=O)=O)(C)(C)C,,,,3.0,MFCD00145113,P2-Et,,,,Pd coupling,Brc1ccc2ncccc2c1,CC(C)(C)OC(=O)NNC(=O)OC(C)(C)C,Brc1ccc2ncccc2c1,CC(C)(C)OC(=O)NNC(=O)OC(C)(C)C,C(O[Pd]OC(C)=O)(C)=O,,2018
2316,2317,0__MFCD00024023__MFCD00015000__,SCRN_114,00119131-2679,RKB-03998703,BUCHWALD,Metal Mediated,Br[c:1]1[cH:10][c:9]([c:4]2[cH:3][cH:2]1)[cH:8][cH:7][cH:6][n:5]2.[CH3:11][C:12]([O:15][C:16]([NH:18][NH:19][C:20]([O:22][C:23]([CH3:26])([CH3:25])[CH3:24])=[O:21])=[O:17])([CH3:14])[CH3:13]>>[CH3:11][C:12]([O:15][C:16]([NH:18][N:19]([c:1]1[cH:10][c:9]([c:4]2[cH:3][cH:2]1)[cH:8][cH:7][cH:6][n:5]2)[C:20]([O:22][C:23]([CH3:26])([CH3:25])[CH3:24])=[O:21])=[O:17])([CH3:14])[CH3:13],PF-07093980,CC(C)(C)OC(=O)NN(C(=O)OC(C)(C)C)c1ccc2ncccc2c1,0,280.0,9043.44552876366,,Dioxane,90.0,18.0,0.0625,MFCD00012453,C(O[Pd]OC(C)=O)(C)=O,MFCD05861606,P([C@]12C[C@@H]3C[C@H](C2)C[C@@H](C1)C3)([C@]12C[C@@H]3C[C@@H](C2)C[C@@H](C1)C3)CCCC,Pd(OAc)2,0.125,MFCD05861606,P([C@]12C[C@@H]3C[C@H](C2)C[C@@H](C1)C3)([C@]12C[C@@H]3C[C@@H](C2)C[C@@H](C1)C3)CCCC,,,Pd(OAc)2/cataCXium A,1.0,MFCD00024023,c12c(ccc(c1)Br)nccc2,2.0,MFCD00015000,C(OC(NNC(OC(C)(C)C)=O)=O)(C)(C)C,,,,3.0,MFCD00145113,P2-Et,,,,Pd coupling,Brc1ccc2ncccc2c1,CC(C)(C)OC(=O)NNC(=O)OC(C)(C)C,Brc1ccc2ncccc2c1,CC(C)(C)OC(=O)NNC(=O)OC(C)(C)C,C(O[Pd]OC(C)=O)(C)=O,P([C@]12C[C@@H]3C[C@H](C2)C[C@@H](C1)C3)([C@]12C[C@@H]3C[C@@H](C2)C[C@@H](C1)C3)CCCC,2018
2317,2318,0__MFCD00024023__MFCD00015000__,SCRN_114,00119131-2679,RKB-03998704,BUCHWALD,Metal Mediated,Br[c:1]1[cH:10][c:9]([c:4]2[cH:3][cH:2]1)[cH:8][cH:7][cH:6][n:5]2.[CH3:11][C:12]([O:15][C:16]([NH:18][NH:19][C:20]([O:22][C:23]([CH3:26])([CH3:25])[CH3:24])=[O:21])=[O:17])([CH3:14])[CH3:13]>>[CH3:11][C:12]([O:15][C:16]([NH:18][N:19]([c:1]1[cH:10][c:9]([c:4]2[cH:3][cH:2]1)[cH:8][cH:7][cH:6][n:5]2)[C:20]([O:22][C:23]([CH3:26])([CH3:25])[CH3:24])=[O:21])=[O:17])([CH3:14])[CH3:13],PF-07093980,CC(C)(C)OC(=O)NN(C(=O)OC(C)(C)C)c1ccc2ncccc2c1,0,280.0,9754.32055909319,,Dioxane,90.0,18.0,,,C(O[Pd]OC(C)=O)(C)=O,,,,0.0625,MFCD00012453,,,,Pd(OAc)2,1.0,MFCD00024023,c12c(ccc(c1)Br)nccc2,2.0,MFCD00015000,C(OC(NNC(OC(C)(C)C)=O)=O)(C)(C)C,,,,3.0,MFCD00145113,P2-Et,,,,Pd coupling,Brc1ccc2ncccc2c1,CC(C)(C)OC(=O)NNC(=O)OC(C)(C)C,Brc1ccc2ncccc2c1,CC(C)(C)OC(=O)NNC(=O)OC(C)(C)C,C(O[Pd]OC(C)=O)(C)=O,,2018
2318,2319,0__MFCD00024023__MFCD00015000__,SCRN_114,00119131-2679,RKB-03998705,BUCHWALD,Metal Mediated,[CH3:1][C:2]([O:5][C:6]([NH:8][NH:9][C:10]([O:12][C:13]([CH3:16])([CH3:15])[CH3:14])=[O:11])=[O:7])([CH3:4])[CH3:3].Br[c:17]1[cH:26][c:25]([c:20]2[cH:19][cH:18]1)[cH:24][cH:23][cH:22][n:21]2>>[CH3:1][C:2]([O:5][C:6]([NH:8][N:9]([c:17]1[cH:26][c:25]([c:20]2[cH:19][cH:18]1)[cH:24][cH:23][cH:22][n:21]2)[C:10]([O:12][C:13]([CH3:16])([CH3:15])[CH3:14])=[O:11])=[O:7])([CH3:4])[CH3:3],PF-07093980,CC(C)(C)OC(=O)NN(C(=O)OC(C)(C)C)c1ccc2ncccc2c1,0,280.0,21115.1506199114,,Toluene,90.0,18.0,,,,MFCD05861622,C1(C(CCC1)[Pd]Cl)CN(C)C.P(C1[C@H]2C[C@@H](C1)CC2)C1[C@@H]2C[C@H](C1)CC2.C1CCCC1.[Fe],,0.0625,MFCD05861622,C1(C(CCC1)[Pd]Cl)CN(C)C.P(C1[C@H]2C[C@@H](C1)CC2)C1[C@@H]2C[C@H](C1)CC2.C1CCCC1.[Fe],,,SK-CC02-A,1.0,MFCD00024023,c12c(ccc(c1)Br)nccc2,2.0,MFCD00015000,C(OC(NNC(OC(C)(C)C)=O)=O)(C)(C)C,,,,3.0,MFCD00064808,KOtPn,,,,Pd coupling,Brc1ccc2ncccc2c1,CC(C)(C)OC(=O)NNC(=O)OC(C)(C)C,Brc1ccc2ncccc2c1,CC(C)(C)OC(=O)NNC(=O)OC(C)(C)C,C1(C(CCC1)[Pd]Cl)CN(C)C.P(C1[C@H]2C[C@@H](C1)CC2)C1[C@@H]2C[C@H](C1)CC2.C1CCCC1.[Fe],,2018
2319,2320,0__MFCD00024023__MFCD00015000__,SCRN_114,00119131-2679,RKB-03998706,BUCHWALD,Metal Mediated,Br[c:1]1[cH:10][c:9]([c:4]2[cH:3][cH:2]1)[cH:8][cH:7][cH:6][n:5]2.[CH3:11][C:12]([O:15][C:16]([NH:18][NH:19][C:20]([O:22][C:23]([CH3:26])([CH3:25])[CH3:24])=[O:21])=[O:17])([CH3:14])[CH3:13]>>[CH3:11][C:12]([O:15][C:16]([NH:18][N:19]([c:1]1[cH:10][c:9]([c:4]2[cH:3][cH:2]1)[cH:8][cH:7][cH:6][n:5]2)[C:20]([O:22][C:23]([CH3:26])([CH3:25])[CH3:24])=[O:21])=[O:17])([CH3:14])[CH3:13],PF-07093980,CC(C)(C)OC(=O)NN(C(=O)OC(C)(C)C)c1ccc2ncccc2c1,0,280.0,20445.1821257165,,Toluene,90.0,18.0,0.0625,MFCD00012453,C(O[Pd]OC(C)=O)(C)=O,MFCD05861606,P([C@]12C[C@@H]3C[C@H](C2)C[C@@H](C1)C3)([C@]12C[C@@H]3C[C@@H](C2)C[C@@H](C1)C3)CCCC,Pd(OAc)2,0.125,MFCD05861606,P([C@]12C[C@@H]3C[C@H](C2)C[C@@H](C1)C3)([C@]12C[C@@H]3C[C@@H](C2)C[C@@H](C1)C3)CCCC,,,Pd(OAc)2/cataCXium A,1.0,MFCD00024023,c12c(ccc(c1)Br)nccc2,2.0,MFCD00015000,C(OC(NNC(OC(C)(C)C)=O)=O)(C)(C)C,,,,3.0,MFCD00064808,KOtPn,,,,Pd coupling,Brc1ccc2ncccc2c1,CC(C)(C)OC(=O)NNC(=O)OC(C)(C)C,Brc1ccc2ncccc2c1,CC(C)(C)OC(=O)NNC(=O)OC(C)(C)C,C(O[Pd]OC(C)=O)(C)=O,P([C@]12C[C@@H]3C[C@H](C2)C[C@@H](C1)C3)([C@]12C[C@@H]3C[C@@H](C2)C[C@@H](C1)C3)CCCC,2018
2320,2321,0__MFCD00024023__MFCD00015000__,SCRN_114,00119131-2679,RKB-03998707,BUCHWALD,Metal Mediated,Br[c:1]1[cH:10][c:9]([c:4]2[cH:3][cH:2]1)[cH:8][cH:7][cH:6][n:5]2.[CH3:11][C:12]([O:15][C:16]([NH:18][NH:19][C:20]([O:22][C:23]([CH3:26])([CH3:25])[CH3:24])=[O:21])=[O:17])([CH3:14])[CH3:13]>>[CH3:11][C:12]([O:15][C:16]([NH:18][N:19]([c:1]1[cH:10][c:9]([c:4]2[cH:3][cH:2]1)[cH:8][cH:7][cH:6][n:5]2)[C:20]([O:22][C:23]([CH3:26])([CH3:25])[CH3:24])=[O:21])=[O:17])([CH3:14])[CH3:13],PF-07093980,CC(C)(C)OC(=O)NN(C(=O)OC(C)(C)C)c1ccc2ncccc2c1,0,280.0,25032.878504352,,Toluene,90.0,18.0,,,C(O[Pd]OC(C)=O)(C)=O,,,,0.0625,MFCD00012453,,,,Pd(OAc)2,1.0,MFCD00024023,c12c(ccc(c1)Br)nccc2,2.0,MFCD00015000,C(OC(NNC(OC(C)(C)C)=O)=O)(C)(C)C,,,,3.0,MFCD00064808,KOtPn,,,,Pd coupling,Brc1ccc2ncccc2c1,CC(C)(C)OC(=O)NNC(=O)OC(C)(C)C,Brc1ccc2ncccc2c1,CC(C)(C)OC(=O)NNC(=O)OC(C)(C)C,C(O[Pd]OC(C)=O)(C)=O,,2018
